08:48:00,57
09:32:56,30
09:35:02,78
09:37:16,40
09:37:47,39
09:38:14,39
09:38:39,94
09:39:05,89
09:39:30,40
09:40:00,82
09:40:24,77
09:40:50,30
09:41:14,58
09:41:40,89
09:42:13,05
09:42:38,57
09:43:18,90
09:43:44,76
09:44:12,10
09:44:35,50
09:44:59,02
09:45:20,81
09:45:52,49
09:46:12,97
09:46:35,42
09:47:03,22
09:47:29,27
09:47:56,59
09:48:18,90
09:48:42,03
09:49:02,23
09:49:25,06
09:49:53,48
09:50:23,39
09:50:45,97
09:51:07,95
09:51:27,68
09:51:47,94
09:52:31,08
09:52:52,15
09:53:13,10
09:53:35,23
09:53:55,10
09:54:20,32
09:54:40,65
09:55:06,39
09:55:33,83
09:56:01,77
09:56:43,34
09:57:06,92
09:57:29,10
09:57:52,66
09:58:18,12
09:58:42,96
09:59:08,04
09:59:31,60
09:59:54,62
10:00:18,83
10:00:43,11
10:01:02,74
10:01:30,87
10:01:51,90
10:02:15,40
10:02:35,09
10:03:29,57
10:03:52,62
10:07:24,85
10:07:50,41
10:08:20,22
10:08:43,11
10:09:08,28
10:09:27,39
10:09:47,37
10:10:08,47
10:10:30,48
10:10:52,61
10:11:13,76
10:11:36,28
10:11:58,61
10:12:25,93
10:12:57,98
10:13:20,33
10:13:39,25
10:14:01,10
10:14:34,91
10:14:55,46
10:15:19,34
10:15:41,96
10:16:08,77
10:17:27,76
10:17:54,40
10:18:22,81
10:18:42,17
10:19:05,38
10:19:27,00
10:19:48,48
10:20:08,33
10:20:28,96
10:22:22,86
10:22:45,55
10:23:07,58
10:23:34,03
10:23:56,53
10:24:21,44
10:24:48,36
10:25:08,49
10:28:35,53
10:28:56,34
10:29:18,41
10:29:50,51
10:30:14,23
10:30:33,93
10:30:56,56
10:31:24,65
10:31:45,71
10:32:12,67
10:32:33,02
10:32:55,02
10:33:21,92
10:33:45,85
10:34:07,73
10:34:27,58
10:36:57,24
10:37:16,76
10:37:36,27
10:38:19,76
10:38:43,23
10:39:03,27
10:39:22,45
10:39:44,73
10:40:05,56
10:40:26,17
10:40:47,12
10:41:27,09
10:41:46,54
10:42:05,07
10:42:26,98
10:42:46,67
10:43:14,30
10:43:58,84
10:44:24,78
10:44:46,73
10:45:06,16
10:45:29,19
10:45:52,48
10:46:12,28
10:46:31,32
10:47:06,28
10:47:27,95
11:56:07,64
11:57:13,56
11:57:58,15
11:59:07,78
12:00:30,57
12:00:48,84
12:01:06,71
12:01:30,39
12:01:49,86
12:02:12,49
12:02:34,26
12:02:53,67
12:03:16,49
12:03:35,97
12:04:17,88
12:04:39,59
12:05:03,43
12:05:25,03
12:05:46,13
12:06:06,81
12:06:27,87
12:06:49,05
12:07:14,08
12:07:39,10
12:08:04,93
12:08:25,23
12:08:49,02
12:09:10,87
12:09:31,24
12:09:54,34
12:10:15,96
12:10:36,46
12:10:57,36
12:12:03,73
12:12:32,99
12:12:53,04
12:13:12,46
12:13:32,45
12:13:53,73
12:14:35,74
12:14:55,39
12:15:15,50
12:15:38,18
12:16:18,74
12:16:42,22
12:17:03,39
12:18:10,36
12:18:30,25
12:18:53,69
12:19:26,19
12:20:11,09
12:20:33,81
12:21:08,75
12:21:30,50
12:21:54,10
12:22:12,93
12:22:34,79
12:22:54,64
12:23:15,07
12:23:35,23
12:23:58,32
12:24:20,64
12:32:10,26
12:32:31,97
12:32:51,98
12:33:12,65
12:33:33,00
12:33:53,24
12:34:14,18
12:34:35,86
12:34:56,38
12:35:17,82
12:35:42,91
12:36:04,14
12:36:23,48
12:36:44,78
12:37:07,50
12:37:28,95
12:37:49,24
12:38:11,72
12:38:34,57
12:38:54,16
12:39:16,48
12:39:41,33
12:40:01,54
12:40:23,67
12:40:46,47
12:41:07,33
12:41:25,81
12:41:49,29
12:42:10,49
12:42:31,33
12:43:33,82
12:43:57,79
12:44:16,90
12:44:39,88
12:45:25,16
12:45:49,86
12:46:10,41
12:46:32,03
12:50:59,06
12:51:19,41
12:51:38,13
12:51:58,63
12:52:18,78
12:52:38,04
12:52:56,48
12:53:14,27
12:53:34,98
12:53:57,78
12:54:16,99
12:54:36,28
12:57:08,26
12:57:30,49
12:57:48,72
12:58:23,11
12:58:43,12
12:59:02,39
12:59:23,33
12:59:43,60
13:00:04,04
13:00:28,37
13:01:28,80
13:02:05,29
13:02:28,28
13:02:48,67
13:03:07,80
13:03:29,15
13:03:59,99
13:04:21,87
13:04:42,42
13:05:06,31
13:05:30,40
13:05:55,94
13:08:46,78
13:10:36,05
13:11:06,24
